"number","title","pageid","namespace","length","touched"
"29085","Mary_Stuart_Gile","58531721","","2984","20200118173720"
"29086","J._Richmond_Pearson","58531813","","1843","20200118173720"
"29087","Vernon_A._Bullard","58551382","","12218","20200118173726"
"29088","Dawn_Creekmore","58561613","","1430","20200118173726"
"29089","Frank_G._Rossetti","58571887","","2725","20200118173728"
"29090","Maxwell_E._Seidman","58573921","","3457","20200118173728"
"29091","Stephen_Harvey_(author)","58578069","","2310","20200118173729"
"29092","Sue_Windels","58588417","","1605","20200118173732"
"29093","Anthony_Musto","58589003","","1243","20200118173732"
"29094","Shelia_Stubbs","58596863","","6539","20200108015624"
"29095","Sharice_Davids","58597443","","21526","20200129140523"
"29096","Albert_L._Coles","58597997","","1793","20200118173734"
"29097","AllOfUs","58601194","","3678","20200118173734"
"29098","Kiah_Morris","58603527","","7400","20200118173734"
"29099","Ray_Fogarty","58604021","","2735","20200118173734"
"29100","David_C._Kronick","58604264","","1528","20200118173734"
"29101","J._Russell_Carpenter","58604508","","5066","20200120092027"
"29102","Timothy_R._Corcoran","58604618","","2765","20200120092027"
"29103","Peter_J._Brady","58604868","","3687","20200120092027"
"29104","Anne_Lamy_Mook","58605151","","7042","20200120092027"
"29105","Claude_Alward_Ridley","58609059","","13466","20200120231634"
"29106","Timothy_Corcoran_II","58610302","","2431","20200120092029"
"29107","Rachael_Fields","58610425","","4123","20200120092029"
"29108","Jack_Fena","58615789","","1611","20200108015630"
"29109","Bernard_J._Bischoff","58616759","","1930","20200108015630"
"29110","Carol_Howe","58618294","","11122","20200118173736"
"29111","Felix_Perrault","58619575","","2176","20200120092032"
"29112","W._Lunsford_Crew","58619646","","1796","20200118173736"
"29113","Bass_Van_Gilst","58621337","","2169","20200118173737"
"29114","Helen_Garrett","58630306","","1655","20200118173738"
"29115","Betty_Bolognani","58638914","","4441","20200120092038"
"29116","Neil_Hoag","58640023","","1900","20200120092038"
"29117","Frances_Fredericks","58640867","","1388","20200118173742"
"29118","Expand_Social_Security_Caucus","58641041","","7038","20200118173742"
"29119","Statue_of_Benjamin_Franklin_(Stanford_University)","58646665","","3426","20200127194703"
"29120","Penfield_Tate_III","58649189","","3967","20200118173742"
"29121","Lonnie_Reed","58649438","","1270","20200118173742"
"29122","Frances_Strong","58650835","","2184","20200118173742"
"29123","Carol_L._Krimm","58650912","","1388","20200129013108"
"29124","Liberal_Women_of_Chesterfield_County","58660345","","13571","20200118173744"
"29125","Marcia_de_Braga","58661270","","1552","20200118173744"
"29126","Raid_on_Chester,_Nova_Scotia","58664481","","10340","20200128231932"
"29127","Katherine_G._Leonard","58669309","","5040","20200118173744"
"29128","Michael_R._Stiles","58670885","","1685","20200118173744"
"29129","Abraham_de_Peyster_(captain)","58688441","","5586","20200118173747"
"29130","Andrew_Byrd","58690904","","1409","20200118173748"
"29131","Dorothy_Vredenburgh_Bush","58695813","","4773","20200118173749"
"29132","Robert_W._McKnight","58696264","","1715","20200123054652"
"29133","Jason_Crow","58713769","","17779","20200127234218"
"29134","Katie_Porter","58713804","","16284","20200128231932"
"29135","Paula_Julander","58716028","","1813","20200118173752"
"29136","Susan_Wild","58724936","","19904","20200118173752"
"29137","Killing_England","58725361","","3660","20200128231933"
"29138","Christopher_Oldfield","58727146","","5277","20200118173752"
"29139","Jasiel_Correia","58727458","","22087","20200118173752"
"29140","Braniff_Building","58732653","","2104","20200118173753"
"29141","Samuel_Bayard","58733531","","7412","20200118173753"
"29142","Sadistic_Souls_Motorcycle_Club","58738698","","9180","20200127162235"
"29143","Andy_Levin","58743318","","12808","20200129053628"
"29144","Mari_Manoogian","58747669","","11337","20200118173755"
"29145","Miles_W._Lederer","58761807","","2120","20200108015712"
"29146","Peter_K._Babalas","58767161","","5542","20200118173759"
"29147","Valerie_Davidson","58784194","","7834","20200118173759"
"29148","Elaine_Luria","58785816","","22893","20200128063012"
"29149","Virginia_Dill_McCarty","58785853","","16773","20200118173759"
"29150","Anna_Shelton","58789694","","11689","20200118173800"
"29151","Robert_James_Fair","58792985","","3192","20200118173801"
"29152","Libertas_Americana","58793306","","2088","20200118173801"
"29153","Haley_Stevens","58813029","","10876","20200119131413"
"29154","Thomas_Newbold_(New_York)","58815707","","16101","20200118173802"
"29155","American_Committee_for_the_Protection_of_Foreign_Born","58816227","","19060","20200118173802"
"29156","Angie_Craig","58817445","","14148","20200128080338"
"29157","Garlin_Gilchrist","58828437","","10363","20200127201107"
"29158","Salman_Bhojani","58828915","","9021","20200118173803"
"29159","Susie_Lee","58829006","","12377","20200128075454"
"29160","Antonio_Delgado_(politician)","58833433","","17497","20200128073149"
"29161","J.D._MacFarlane","58834380","","2216","20200118173803"
"29162","Eugene_H._Thompson","58836269","","1705","20200118173803"
"29163","Cindy_Axne","58837469","","11957","20200126102704"
"29164","Kim_Schrier","58841021","","15956","20200128062719"
"29165","Josh_Kaul","58843135","","6721","20200118173804"
"29166","Dana_Nessel","58843411","","21768","20200118173804"
"29167","Nancy_Chard","58844620","","2327","20200118173804"
"29168","Anthony_G._DiFalco","58851031","","1600","20200118173805"
"29169","Winston_Shrout","58854099","","278","20200125131039"
"29170","Lizzie_Fletcher","58854286","","15584","20200128065405"
"29171","Nadao_Yoshinaga","58855664","","4661","20200118173806"
"29172","Kathy_Jennings","58858360","","5158","20200118173806"
"29173","George_Cunningham_(Arizona_politician)","58863259","","1693","20200118173807"
"29174","Jena_Griswold","58864545","","6454","20200119130018"
"29175","Nathan_Small","58870807","","2775","20200118173808"
"29176","Jennifer_O'Mara","58872516","","7528","20200118173809"
"29177","Shawn_Wooden_(politician)","58872639","","5474","20200118173809"
"29178","Elizabeth_Fiedler","58872970","","4707","20200118173810"
"29179","Josh_Harder","58873251","","14171","20200125182623"
"29180","Nikola_Burazer","58875369","","8591","20200118173810"
"29181","Debbie_Mucarsel-Powell","58877392","","13883","20200123054652"
"29182","Sarah_Townsend_(spy)","58877953","","7367","20200118173811"
"29183","Lehua_Fernandes_Salling","58882342","","1413","20200118173811"
"29184","Parnell_J._Donahue","58888134","","3437","20200118173811"
"29185","Clair_Roddewig","58888170","","1970","20200118173811"
"29186","Eldridge_Emory","58889615","","1348","20200118173811"
"29187","William_Hickman_Moore","58891039","","2405","20200118173811"
"29188","J._Clement_Cicilline","58898913","","1251","20200118173813"
"29189","Tyrone_Gayle","58902792","","8979","20200126181813"
"29190","Julia_Duncan_Brown_Asplund","58904834","","5882","20200118173814"
"29191","The_Trial_of_the_Chicago_7_(film)","58909381","","14845","20200127105547"
"29192","Carolyn_Bourdeaux","58909873","","12325","20200118173814"
"29193","Lori_Trahan","58910320","","18193","20200124223424"
"29194","Mary_Gay_Scanlon","58910473","","19979","20200118173814"
"29195","Abigail_Spanberger","58910530","","23862","20200128062722"
"29196","Dexter_Grimsley","58911419","","1375","20200120044903"
"29197","Joseph_T._Ferguson","58912345","","2782","20200118173814"
"29198","Sean_Casten","58920903","","19375","20200118173816"
"29199","A._F._Summer","58921559","","1860","20200118173816"
"29200","William_F._Passannante","58925101","","2646","20200118173818"
"29201","Sylvia_Santana","58925710","","1987","20200118173818"
"29202","Quinton_Lucas","58939027","","10548","20200118173820"
"29203","Cliff_Davidson","58943332","","1419","20200118173820"
"29204","List_of_George_Washington_articles","58949250","","7493","20200120092159"
"29205","Titus_Salter","58949586","","4372","20200118173820"
"29206","Eliphalet_Daniels","58949946","","3043","20200118173820"
"29207","Derek_Kitchen","58951619","","5229","20200118173820"
"29208","Joe_Cunningham_(American_politician)","58951669","","16578","20200128070911"
"29209","Enoch_H._Williams","58955639","","1753","20200118173821"
"29210","Emil_Notti","58957120","","8259","20200118173822"
"29211","Sumner_Z._Kaplan","58959367","","1711","20200118173822"
"29212","Allen_Dines","58965134","","2570","20200118173823"
"29213","Israel_Chapin","58967334","","2743","20200118173823"
"29214","Frank_J._Fiorenzano","58975595","","1562","20200118173824"
"29215","David_Hill_(Mohawk)","58979038","","2268","20200118173825"
"29216","Maurice_Cardin","58980274","","1751","20200118173825"
"29217","Dean_Phillips","58982940","","9967","20200128080055"
"29218","Lauren_Underwood","58986352","","17528","20200119131845"
"29219","Josh_Tenorio","58987646","","8455","20200119130018"
"29220","Colleen_Davis","58988991","","6213","20200118173827"
"29221","David_Valesky","58989345","","7405","20200118231810"
"29222","Robert_Rodriguez_(politician)","58989479","","1079","20200122200229"
"29223","Simcha_Eichenstein","58990573","","6872","20200120092206"
"29224","Katie_Muth","58990642","","5000","20200118173827"
"29225","Dan_K._Williams","58991325","","8775","20200118173827"
"29226","Zach_Conine","58992780","","3556","20200127220808"
"29227","Julie_Blaha","58992796","","2942","20200118173828"
"29228","Mujtaba_A._Mohammed","58993553","","4942","20200121183736"
"29229","Catherine_Byrne_(Nevada_politician)","58994349","","2259","20200127220808"
"29230","Julie_von_Haefen","58997735","","1845","20200118173829"
"29231","William_P._Mahoney_Jr.","58997898","","1547","20200118173829"
"29232","Raghib_Allie-Brennan","58997929","","2518","20200119191900"
"29233","Michael_Yamaguchi","58998721","","1435","20200118173829"
"29234","Sydney_Batch","58999609","","3201","20200118173829"
"29235","Ian_Schlakman","58999763","","521","20200129135534"
"29236","Nathalia_Fernandez","59002036","","6567","20200118173830"
"29237","Matt_Jones_(radio_host)","59002424","","11517","20200118173830"
"29238","Delia_Ramirez","59003834","","5535","20200129153610"
"29239","John_Turner_(Texas_politician)","59004083","","4174","20200120092209"
"29240","Anna_Wishart","59004294","","2048","20200118173830"
"29241","Dave_Lislegard","59004940","","2834","20200118173830"
"29242","Dan_Wolgamott","59005394","","2711","20200118173830"
"29243","William_Richardson_(Mississippi_politician)","59005720","","2602","20200119032804"
"29244","Jeff_Brand","59006047","","3266","20200118173830"
"29245","Todd_Lippert","59006177","","2710","20200122005403"
"29246","Terence_Everitt","59006361","","1720","20200118173830"
"29247","Kelly_Morrison","59006411","","3319","20200118173830"
"29248","Kristin_Bahner","59006674","","4821","20200122032617"
"29249","Zack_Stephenson","59006945","","3800","20200118173830"
"29250","Ami_Wazlawik","59007029","","2626","20200118173830"
"29251","Mallory_McMorrow","59007074","","4834","20200121214014"
"29252","Shelly_Christensen","59007128","","3103","20200118173830"
"29253","Samantha_Vang","59007262","","2718","20200118173830"
"29254","Kelly_Moller","59007358","","2771","20200118173830"
"29255","Kathy_Hoffman","59007770","","5898","20200118173830"
"29256","Mike_Yin","59008864","","3132","20200118173830"
"29257","Jerome_P._Peterson","59009247","","1687","20200118173830"
"29258","Carl_Ray_Russell","59009362","","4155","20200118173830"
"29259","Nikki_Fried","59010262","","10912","20200113172552"
"29260","Jonathan_Nez","59010769","","5888","20200129053937"
"29261","Sam_Searcy","59010878","","1884","20200118173830"
"29262","Wiley_Nickel","59013196","","6795","20200121183736"
"29263","Natasha_Marcus","59013917","","1944","20200121183736"
"29264","2018_United_States_House_of_Representatives_Democratic_Caucus_leadership_election","59014224","","17930","20200118173830"
"29265","Kandie_Smith","59014294","","4071","20200118173830"
"29266","Bob_Lessard","59014321","","1845","20200118173830"
"29267","Allison_Dahle","59014434","","3303","20200118173830"
"29268","Ginny_Klevorn","59014500","","2764","20200118173830"
"29269","Patty_Acomb","59014634","","3196","20200118173830"
"29270","Carlie_Kotyza-Witthuhn","59014841","","2857","20200118173830"
"29271","Heather_Edelson","59015025","","3114","20200118173830"
"29272","Steve_Elkins_(politician)","59015240","","3064","20200118173830"
"29273","Raymond_Smith_Jr.","59015397","","1846","20200118173830"
"29274","Erin_Zwiener","59015415","","7211","20200120092210"
"29275","Mona_Das","59015438","","3616","20200118173831"
"29276","Bob_Archuleta","59016248","","1611","20200108015829"
"29277","Robert_Rivas_(politician)","59016323","","3616","20200115135606"
"29278","James_Ramos","59016338","","3549","20200115135606"
"29279","Jay_Xiong","59017398","","4221","20200118173831"
"29280","Nasif_Majeed","59018344","","1484","20200118173831"
"29281","Severita_Lara","59019141","","5069","20200118173832"
"29282","Jasmine_Clark","59020753","","1217","20200118173832"
"29283","Brenda_Snipes","59020894","","16783","20200118173832"
"29284","Paul_Franzenburg","59021511","","1586","20200108015829"
"29285","Michael_Howard_(American_politician)","59021681","","3820","20200118173832"
"29286","Ruth_Richardson_(American_politician)","59021786","","2986","20200118173832"
"29287","Tou_Xiong","59021993","","4196","20200118173832"
"29288","Steve_Sandell_(politician)","59022104","","3277","20200118173832"
"29289","Anne_Claflin","59022306","","3368","20200118173832"
"29290","Brad_Tabke","59022527","","3298","20200118173832"
"29291","Hunter_Cantrell","59022755","","4638","20200118173832"
"29292","Alice_Mann_(politician)","59022921","","3694","20200118173832"
"29293","Robert_Bierman_(politician)","59023017","","3088","20200118173832"
"29294","Abdullah_Hammoud","59023056","","1398","20200118173832"
"29295","John_Huot","59023064","","4323","20200118173832"
"29296","Jamie_Long","59023195","","2868","20200118173832"
"29297","James_Gailliard","59023293","","1527","20200118173832"
"29298","Hodan_Hassan","59023299","","3271","20200128094958"
"29299","Aisha_Gomez","59023352","","3024","20200118173832"
"29300","Kaohly_Her","59023398","","3144","20200118173832"
"29301","Zack_Forde-Hawkins","59028473","","1614","20200118173833"
"29302","Ashton_Clemmons","59028984","","2038","20200118173833"
"29303","Jennifer_Gong-Gershowitz","59029063","","5501","20200129153610"
"29304","Ram_Villivalam","59029271","","7197","20200118173833"
"29305","Shelly_Hutchinson","59029273","","1873","20200118173833"
"29306","Derwin_Montgomery","59029838","","2484","20200118173833"
"29307","Bob_Morgan_(Illinois_politician)","59030729","","4759","20200129153610"
"29308","Carolyn_Logan","59030787","","1591","20200118173833"
"29309","Lance_Yednock","59031033","","5442","20200129153610"
"29310","Suzy_Glowiak","59031462","","3280","20200118173833"
"29311","Brandon_Lofton","59033481","","1556","20200118173834"
"29312","Wesley_Harris","59034363","","1596","20200118173834"
"29313","Electoral_history_of_Ned_Lamont","59034530","","10469","20200118173834"
"29314","Wes_Rogers_(politician)","59034732","","1512","20200118173834"
"29315","Lina_Hidalgo","59035858","","9569","20200118173834"
"29316","Keri_Ingle","59036664","","1660","20200118173835"
"29317","LaDonna_Appelbaum","59036903","","1705","20200118173835"
"29318","LaKeySha_Frazier-Bosley","59037334","","1706","20200118173835"
"29319","Kevin_Windham_Jr.","59037678","","1655","20200118173835"
"29320","Roger_Cisneros","59038444","","1932","20200118173835"
"29321","Michael_P._Donnelly","59039311","","6377","20200118173835"
"29322","Eben_Hopson","59040458","","5873","20200118173835"
"29323","John_Nusunginya","59040680","","5908","20200118173835"
"29324","William_J._Moody","59040917","","5948","20200118173835"
"29325","Melissa_Hurtado","59041017","","2053","20200108015835"
"29326","Doug_Clemens_(politician)","59041772","","1600","20200118173836"
"29327","Ian_Mackey","59045065","","2018","20200118173836"
"29328","Raquel_Terán","59045568","","1807","20200118173836"
"29329","Curtis_Tarver","59045993","","5759","20200129153610"
"29330","Sonya_Williams-Barnes","59046231","","1294","20200119032804"
"29331","Robert_Sauls","59047604","","1396","20200118173837"
"29332","Angela_Alsobrooks","59047789","","7026","20200118173837"
"29333","Ashley_Bland_Manlove","59048359","","1490","20200118173837"
"29334","Raychel_Proudie","59048688","","2388","20200118173837"
"29335","J._D._Ford","59049057","","3658","20200127022532"
"29336","Olmstead_Hough","59049133","","4792","20200118173837"
"29337","Jim_Ellison_(Michigan_politician)","59049833","","3938","20200118173837"
"29338","Neil_Rafferty","59050099","","2865","20200120044903"
"29339","Tim_Sneller","59052951","","3846","20200110161449"
"29340","Kalan_Haywood","59054020","","2026","20200108015841"
"29341","Grier_Hopkins","59054863","","1702","20200118173838"
"29342","Zack_Fields","59055087","","2066","20200128001238"
"29343","McKenzie_Cantrell","59055173","","1484","20200122054239"
"29344","Sara_Hannan","59055398","","1570","20200118173838"
"29345","Andi_Story","59055651","","1747","20200118173838"
"29346","Elvi_Gray-Jackson","59056143","","1650","20200123042838"
"29347","Lauren_Davis_(politician)","59056479","","3116","20200118173838"
"29348","Rob_Sand","59056998","","4863","20200126191856"
"29349","Zahra_Karinshak","59057657","","5190","20200129072924"
"29350","Chris_Carter_III","59059816","","1402","20200118173838"
"29351","Nathan_M._Johnson","59063273","","4823","20200118173839"
"29352","Steve_Butz","59066069","","1405","20200118173839"
"29353","Kristen_Cloutier","59069946","","2799","20200123195322"
"29354","Jesse_Kiehl","59070417","","1981","20200123042838"
"29355","Jesse_Salomon","59070673","","1455","20200118173840"
"29356","Wiley_Price_IV","59071748","","1389","20200118173840"
"29357","Rui_Xu","59072554","","1589","20200120011721"
"29358","Brian_Williams_(Missouri_politician)","59072585","","1576","20200118173840"
"29359","John_E._Gremminger","59072690","","3238","20200118173840"
"29360","Jason_Pizzo","59072732","","1879","20200123054652"
"29361","Patricio_Ruiloba","59072813","","1318","20200118173840"
"29362","Elaine_Gordon","59073257","","4665","20200118173840"
"29363","Terra_Costa_Howard","59073512","","4507","20200129153610"
"29364","Dianne_Hart","59075251","","1506","20200123054652"
"29365","Joe_Nguyen","59076217","","9963","20200118173841"
"29366","Belle_L._Pettigrew","59076247","","12217","20200127024733"
"29367","Bill_Ramos","59076575","","1616","20200118173841"
"29368","Lisa_Callan","59077037","","2461","20200118173841"
"29369","Melanie_Morgan_(politician)","59078906","","1211","20200118173842"
"29370","Debra_Lekanoff","59079149","","4023","20200118173842"
"29371","Karina_Villa","59079256","","4310","20200129153610"
"29372","My-Linh_Thai","59079309","","8211","20200118173842"
"29373","N._B._Nemmers","59079853","","1684","20200108015850"
"29374","Jared_Mead","59080083","","2017","20200127071926"
"29375","Brianna_Titone","59080088","","6144","20200118173842"
"29376","Susan_Valdes","59080725","","1588","20200123054652"
"29377","Roberto_DaSilva","59081493","","19708","20200118173842"
"29378","Tina_Polsky","59081643","","1562","20200123054652"
"29379","Eric_Swalwell_2020_presidential_campaign","59082157","","207","20200124121513"
"29380","Andrew_Yang_2020_presidential_campaign","59082180","","225012","20200129071643"
"29381","Charles_C._Hascall","59083549","","8317","20200118173842"
"29382","Tasha_Boerner_Horvath","59083861","","4573","20200118173842"
"29383","Joseph_Casello","59084480","","1999","20200123054652"
"29384","Ebenezer_Raynale","59088270","","5683","20200118173843"
"29385","Anika_Omphroy","59089229","","1583","20200123054652"
"29386","Benjamin_Brooks_(politician)","59090161","","1248","20200129013108"
"29387","Jay_Jalisi","59090171","","6818","20200129013108"
"29388","Shelly_L._Hettleman","59090177","","1263","20200118173843"
"29389","Clarence_K._Lam","59090183","","3565","20200126063300"
"29390","Andrew_Platt","59090189","","587","20200118173843"
"29391","Jazz_Lewis","59090195","","1895","20200129013108"
"29392","Tony_Knotts","59090225","","610","20200118173843"
"29393","Edith_J._Patterson","59090237","","3026","20200129013108"
"29394","Ned_Carey","59090257","","936","20200129013108"
"29395","Mark_S._Chang","59090260","","1282","20200129013108"
"29396","Angela_Gibson","59090374","","2494","20200118173843"
"29397","Matt_Martin_(politician)","59090474","","15789","20200126171920"
"29398","Michael_Grieco","59090649","","7051","20200123054652"
"29399","Rebecca_Bauer-Kahan","59092316","","5309","20200118173844"
"29400","Dotie_Joseph","59094122","","1710","20200123054652"
"29401","William_P._Worrall","59095037","","3462","20200118173844"
"29402","Natalie_Blais","59096590","","762","20200108015857"
"29403","Wengay_Newton","59096595","","1424","20200118173845"
"29404","Cindy_Polo","59096928","","4408","20200123054652"
"29405","Michael_Gottlieb_(politician)","59097065","","1883","20200123054652"
"29406","Joseph_Smith_(Michigan_politician)","59097341","","4929","20200118173845"
"29407","Delores_Hogan_Johnson","59097500","","1760","20200123054652"
"29408","Debbie_Meyers-Martin","59098728","","5933","20200129153610"
"29409","James_Pattison_(British_Army_officer)","59099263","","8881","20200118173845"
"29410","Daniel_Didech","59099892","","4278","20200129153610"
"29411","Jennifer_Webb","59102628","","2510","20200123054652"
"29412","Debra_Entenman","59103041","","1898","20200118173845"
"29413","Amy_Walen","59103195","","1842","20200118173845"
"29414","Phil_Robinson_(politician)","59103452","","3263","20200118173845"
"29415","Bride_Rose_Sweeney","59103783","","2312","20200118173847"
"29416","Jeffrey_Crossman","59103882","","4265","20200118173847"
"29417","Mary_Lightbody","59104077","","3203","20200118173847"
"29418","Beth_Liston","59104335","","2798","20200118173847"
"29419","Russell_Jolly","59104842","","1303","20200125223957"
"29420","Allison_Russo","59105087","","3202","20200118173847"
"29421","Erica_Crawley","59105242","","3286","20200118173847"
"29422","Sedrick_Denson","59105439","","2640","20200118173847"
"29423","Casey_Weinstein","59105651","","3384","20200118173847"
"29424","Paul_F._Malloy","59105717","","2374","20200120092239"
"29425","Alanson_Crossman","59105949","","2743","20200118173847"
"29426","James_W._Hill","59106364","","3203","20200118173847"
"29427","Maurice_West","59106595","","5621","20200129153610"
"29428","Orrin_Howe","59106689","","4249","20200118173847"
"29429","Rufus_Matthews","59107161","","3823","20200118173847"
"29430","Gabriel_Acevero","59107373","","10925","20200129013108"
"29431","Fentrice_Driskell","59107412","","2686","20200123054652"
"29432","Sam_Bell_(politician)","59107499","","2653","20200108015859"
"29433","Chelsey_Branham","59107657","","2395","20200116154408"
"29434","Wally_Straughn","59108207","","2740","20200108015859"
"29435","Debbie_Ingram","59108603","","2898","20200110202040"
"29436","Renitta_Shannon","59108749","","3638","20200107221236"
"29437","Brandon_Woodard","59108939","","3243","20200118173847"
"29438","Susan_Ruiz","59108955","","2120","20200114011358"
"29439","Garrett_Muscatel","59109091","","3824","20200118173847"
"29440","Lisa_Bunker","59109183","","3389","20200118173847"
"29441","Gerri_Cannon","59109205","","2539","20200118173847"
"29442","Joshua_Query","59109237","","1696","20200108015900"
"29443","Joyce_Weston","59109252","","1737","20200108015900"
"29444","Sue_Mullen","59109269","","1761","20200108015900"
"29445","Linda_Tanner_(politician)","59109311","","1981","20200108015900"
"29446","Jim_Gaughran_(politician)","59110563","","48806","20200118173847"
"29447","Adam_Hattersley","59111032","","5022","20200123054652"
"29448","Lisa_Sobecki","59113320","","2738","20200118173848"
"29449","Anne_Stava-Murray","59114628","","6004","20200129153610"
"29450","Julia_Fahl","59115000","","7603","20200118173848"
"29451","Cara_Clemente","59115574","","1856","20200118173848"
"29452","Isaac_Doolittle","59115918","","28958","20200128231935"
"29453","Joe_Miller_(Ohio_politician)","59116300","","2813","20200118173848"
"29454","L._Joseph_Connors","59116575","","1752","20200108015904"
"29455","Joyce_Mason","59116971","","5285","20200129153610"
"29456","Peter_Harckham","59117216","","7658","20200118173849"
"29457","Alex_Villanueva","59117714","","2875","20200127045326"
"29458","Ruth_Buffalo","59117827","","3908","20200118173849"
"29459","Anna_Eskamani","59118151","","15568","20200118173849"
"29460","Diane_Pappas","59118238","","10988","20200129153610"
"29461","Christy_Smith_(politician)","59119715","","12880","20200128234850"
"29462","Joy_Goff-Marcil","59120588","","1912","20200123054652"
"29463","Randi_Clites","59121321","","5530","20200118173849"
"29464","Rachel_Hunt","59121516","","1845","20200108015907"
"29465","Terrence_Upchurch","59121697","","2369","20200118173849"
"29466","Juanita_Brent","59122195","","2384","20200118173849"
"29467","Tippi_McCullough","59122664","","5727","20200118173849"
"29468","Jamie_Aleshia_Scott","59122742","","1584","20200118173849"
"29469","Jay_Richardson_(politician)","59123013","","1533","20200118173849"
"29470","Nicole_Clowney","59123270","","2063","20200118173849"
"29471","Don_Edward_Glover","59123666","","1661","20200118173849"
"29472","Andrew_Collins_(politician)","59123896","","2401","20200118173849"
"29473","Gina_Mitten","59124102","","1757","20200118173849"
"29474","Paul_Cantrell","59125674","","3379","20200118173849"
"29475","Art_Hamilton","59133050","","1408","20200118173851"
"29476","Cottie_Petrie-Norris","59133152","","3989","20200118173851"
"29477","Mary_Mushinsky","59135891","","3675","20200118173851"
"29478","TJ_Cox","59136383","","12947","20200124033250"
"29479","Mary_Edly-Allen","59138328","","3793","20200129153610"
"29480","Albert_Bryan_(politician)","59140391","","3141","20200118173853"
"29481","Tregenza_Roach","59140560","","4291","20200119130018"
"29482","Gordon_\"Jack\"_Mohr","59142229","","3629","20200118173854"
"29483","Betty_Denton","59143504","","1644","20200118173854"
"29484","Lawrence_A._Conner,_Sr.","59145479","","2936","20200118173854"
"29485","Serena_Gonzales-Gutierrez","59147043","","1936","20200118173854"
"29486","Alex_Valdez","59147430","","1936","20200118173854"
"29487","Emily_Sirota","59147687","","2212","20200123041622"
"29488","Passport_Act_of_1782","59147791","","28469","20200120092256"
"29489","Sonya_Jaquez_Lewis","59148540","","5372","20200118173854"
"29490","Laura_Ellman","59148745","","3562","20200118173854"
"29491","Marc_Snyder","59148839","","1647","20200118173854"
"29492","Rachelle_Aud_Crowe","59148944","","5275","20200118173854"
"29493","Monica_Duran","59149613","","2376","20200118173854"
"29494","Lisa_Cutter","59150041","","1771","20200118173854"
"29495","Rod_Bockenfeld","59150661","","4158","20200118173854"
"29496","Nationwide_opinion_polling_for_the_2020_Democratic_Party_presidential_primaries","59151996","","249432","20200129164233"
"29497","Kerry_Tipper","59153595","","1788","20200118173855"
"29498","Yadira_Caraveo","59154138","","4154","20200118173855"
"29499","Kyle_Mullica","59154474","","1635","20200118173855"
"29500","Shannon_Bird","59154907","","1720","20200118173855"
"29501","Mike_Creekmore","59158650","","1492","20200118173855"
"29502","Sean_Hornbuckle","59159608","","1370","20200118173855"
"29503","Ann_Gillespie_(politician)","59162001","","3900","20200118173856"
"29504","Denise_Garner","59163117","","1783","20200118173856"
"29505","Jason_Edward_Doucette","59165051","","1633","20200118173856"
"29506","Jillian_Gilchrest","59165577","","1787","20200118173856"
"29507","Kerry_Szeps_Wood","59165940","","1739","20200118173856"
"29508","Christine_Palm","59166218","","1730","20200118173856"
"29509","Kate_Rotella","59166437","","1738","20200118173856"
"29510","Patricia_Wilson_Pheanious","59166669","","1741","20200118173856"
"29511","Jane_Garibay","59166931","","1727","20200118173856"
"29512","Ronald_Napoli_Jr.","59167107","","1975","20200118173856"
"29513","Quentin_Phipps","59167294","","1489","20200118173856"
"29514","Toby_Fitch","59167486","","3402","20200121183736"
"29515","Gardner_D._Williams","59170077","","8009","20200118173856"
"29516","Michele_Henson","59170235","","2008","20200118173856"
"29517","Tom_Sullivan_(Colorado_politician)","59178838","","3329","20200118173857"
"29518","Roswell_Britton","59179754","","5121","20200118173857"
"29519","Julie_McCluskie","59180620","","1738","20200118173857"
"29520","Robin_Comey","59182870","","1729","20200118173858"
"29521","Sharon_Shewmake","59183079","","3232","20200118173858"
"29522","Howard_J._Hunter_III","59184287","","1184","20200108015931"
"29523","Kathleen_Riebe","59184913","","5896","20200108015932"
"29524","Tammy_Story","59187493","","1634","20200122200229"
"29525","Isaac_I._Voorheis","59188607","","4479","20200118173859"
"29526","Angelica_Rubio","59189176","","4730","20200118173859"
"29527","Kara_Rochelle","59191505","","3448","20200118173859"
"29528","2020_Democratic_Party_presidential_candidates","59195807","","57827","20200129133519"
"29529","Christopher_Belt","59195873","","3168","20200118173859"
"29530","Dennis_Mahon","59201577","","13048","20200118231810"
"29531","William_Cain_(American_politician)","59201981","","2928","20190807083417"
"29532","Susan_Alter","59202680","","1774","20200118173859"
"29533","Donald_Mohler","59203464","","1824","20200118173859"
"29534","George_W._Ferrington","59203529","","3280","20200118173859"
"29535","Christian_H._Kahl","59203738","","1316","20200118173859"
"29536","Susan_Rubio","59203986","","7208","20200118173859"
"29537","Horace_A._Noyes","59204115","","5883","20200118173859"
"29538","Jonathan_P._Fay","59204908","","4742","20200118173859"
"29539","Julie_Gonzales","59205588","","1831","20200122200229"
"29540","Laura_Sturgeon","59206322","","5177","20200118173900"
"29541","Anne_Meiman_Hughes","59207135","","1717","20200118173900"
"29542","Michael_J._Birmingham","59207284","","1051","20200118173900"
"29543","Ted_Venetoulis","59207456","","1189","20200118173900"
"29544","Frederick_L._Dewberry","59207800","","1615","20200108015937"
"29545","2006_United_States_House_of_Representatives_Democratic_Caucus_leadership_election","59209436","","3490","20200115135606"
